1-220kVⅠ段母线电压Ua_1,2-220kVⅠ段母线电压Ub_2,3-220kVⅠ段母线电压Uc_3,4-220kVⅠ段母线电压3Uo_4,5-220kV甘北线路电流Ia_5,6-220kV甘北线路电流Ib_6,7-220kV甘北线路电流Ic_7,8-220kV甘北线路电流3Io_8
-49.052452087402344,-33.8551025390625,83.18407440185547,0.475644052028656,0.10578486323356628,0.10588431358337402,-0.21186062693595886,0.0
-44.34748458862305,-38.73683166503906,83.46949005126953,0.6024824380874634,0.07052324712276459,0.14117908477783203,-0.21186062693595886,0.0
-39.70610046386719,-43.49176025390625,83.62805938720703,0.7293208837509155,0.07052324712276459,0.14117908477783203,-0.24717073142528534,0.0
-34.74681091308594,-48.34178924560547,83.53292083740234,0.6976112723350525,0.07052324712276459,0.17647385597229004,-0.24717073142528534,0.03531421348452568
-29.59678077697754,-53.06502151489258,83.05722045898438,0.6659016609191895,0.07052324712276459,0.17647385597229004,-0.21186062693595886,0.03531421348452568
-24.7646541595459,-56.99576187133789,82.20095825195312,0.7610304951667786,0.035261623561382294,0.14117908477783203,-0.21186062693595886,0.0
-19.90073585510254,-60.86310577392578,81.05928039550781,0.475644052028656,0.035261623561382294,0.14117908477783203,-0.21186062693595886,0.0
-14.973237037658691,-64.4134521484375,79.50532531738281,0.19025762379169464,0.0,0.17647385597229004,-0.21186062693595886,0.03531421348452568
-9.918577194213867,-67.64680480957031,77.63423919677734,0.09512881189584732,0.0,0.21176862716674805,-0.17655052244663239,0.0
-4.704966068267822,-70.6899642944336,75.414306640625,-0.06341920793056488,-0.035261623561382294,0.17647385597229004,-0.21186062693595886,0.0
0.5722256302833557,-73.63801574707031,73.00408935546875,-0.1585480123758316,-0.035261623561382294,0.21176862716674805,-0.17655052244663239,0.0
5.976578712463379,-76.26908111572266,70.08646392822266,-0.41222482919692993,-0.07052324712276459,0.21176862716674805,-0.17655052244663239,0.0
11.190190315246582,-78.3929443359375,67.01026916503906,-0.34880563616752625,-0.10578486323356628,0.21176862716674805,-0.17655052244663239,0.0
16.1812686920166,-80.13642120361328,63.80722427368164,-0.22196722030639648,-0.10578486323356628,0.21176862716674805,-0.17655052244663239,0.03531421348452568
20.886234283447266,-81.24590301513672,60.16019058227539,-0.2536768317222595,-0.10578486323356628,0.24706339836120605,-0.10593031346797943,0.03531421348452568
25.8773136138916,-82.2919921875,56.22773742675781,-0.28538644313812256,-0.10578486323356628,0.17647385597229004,-0.1412404179573059,0.0
30.773021697998047,-82.9893798828125,52.009864807128906,-0.3805152475833893,-0.10578486323356628,0.28235816955566406,-0.10593031346797943,0.03531421348452568
35.60514831542969,-83.5916748046875,47.72856521606445,-0.475644052028656,-0.14104649424552917,0.24706339836120605,-0.10593031346797943,0.0
40.596229553222656,-83.87696838378906,43.03499221801758,-0.507353663444519,-0.14104649424552917,0.24706339836120605,-0.10593031346797943,0.0
45.49193572998047,-83.87696838378906,38.055999755859375,-0.6024824380874634,-0.14104649424552917,0.24706339836120605,-0.10593031346797943,0.0
50.228694915771484,-83.78186798095703,33.17214584350586,-0.6341920495033264,-0.17630811035633087,0.24706339836120605,-0.07062020897865295,0.0
54.5203857421875,-83.11618041992188,28.288291931152344,-0.507353663444519,-0.17630811035633087,0.24706339836120605,-0.03531010448932648,0.03531421348452568
58.43059539794922,-82.0066909790039,23.372726440429688,-0.34880563616752625,-0.21156972646713257,0.21176862716674805,-0.10593031346797943,0.0
62.2772216796875,-80.6753158569336,18.17173957824707,-0.34880563616752625,-0.21156972646713257,0.24706339836120605,-0.03531010448932648,0.0
65.6469955444336,-78.86843872070312,13.161032676696777,-0.12683841586112976,-0.24683135747909546,0.24706339836120605,-0.03531010448932648,0.0
68.66707611083984,-76.96646881103516,8.277179718017578,-0.03170960396528244,-0.24683135747909546,0.21176862716674805,0.03531010448932648,0.03531421348452568
71.6871566772461,-74.74749755859375,3.0444798469543457,0.0,-0.21156972646713257,0.21176862716674805,0.03531010448932648,0.0
74.54827880859375,-72.14813995361328,-2.4102132320404053,0.06341920793056488,-0.24683135747909546,0.21176862716674805,0.03531010448932648,0.0
76.71002197265625,-69.16838073730469,-7.452632904052734,0.1585480123758316,-0.24683135747909546,0.21176862716674805,0.03531010448932648,0.03531421348452568
78.61743927001953,-66.0301284790039,-12.4950532913208,0.22196722030639648,-0.24683135747909546,0.21176862716674805,0.03531010448932648,0.0
80.30233001708984,-62.543182373046875,-17.60089874267578,0.3170960247516632,-0.24683135747909546,0.21176862716674805,0.07062020897865295,0.0
81.6693115234375,-58.897735595703125,-22.548179626464844,0.41222482919692993,-0.28209298849105835,0.21176862716674805,0.07062020897865295,0.0
82.71839141845703,-54.84019470214844,-27.590599060058594,0.475644052028656,-0.24683135747909546,0.14117908477783203,0.10593031346797943,0.0
83.29061889648438,-50.71925354003906,-32.22074508666992,0.5707728862762451,-0.24683135747909546,0.14117908477783203,0.10593031346797943,0.03531421348452568
83.79926300048828,-46.37641906738281,-37.04117202758789,0.6341920495033264,-0.28209298849105835,0.14117908477783203,0.1412404179573059,0.03531421348452568
84.02179718017578,-41.526390075683594,-41.98845291137695,0.7927401065826416,-0.24683135747909546,0.10588431358337402,0.10593031346797943,0.03531421348452568
83.57672882080078,-36.454463958740234,-46.71373748779297,0.7293208837509155,-0.24683135747909546,0.10588431358337402,0.1412404179573059,0.03531421348452568
82.8773422241211,-31.287439346313477,-51.3438835144043,0.41222482919692993,-0.24683135747909546,0.10588431358337402,0.17655052244663239,0.0
82.1779556274414,-26.405712127685547,-55.59347152709961,0.2536768317222595,-0.24683135747909546,0.07058954238891602,0.17655052244663239,0.0
81.09708404541016,-21.428884506225586,-59.49421310424805,0.22196722030639648,-0.24683135747909546,0.07058954238891602,0.17655052244663239,0.0
79.66651916503906,-16.420358657836914,-63.20466995239258,0.12683841586112976,-0.24683135747909546,0.07058954238891602,0.17655052244663239,0.03531421348452568
78.04521942138672,-11.380132675170898,-66.5662841796875,0.06341920793056488,-0.24683135747909546,0.03529477119445801,0.17655052244663239,0.0
75.94705963134766,-6.339906692504883,-69.61076354980469,0.03170960396528244,-0.21156972646713257,0.03529477119445801,0.21186062693595886,0.0
73.59457397460938,-1.1728827953338623,-72.40153503417969,-0.03170960396528244,-0.21156972646713257,0.0,0.21186062693595886,0.03531421348452568
70.95597839355469,4.184338569641113,-75.2557373046875,-0.22196722030639648,-0.21156972646713257,-0.03529477119445801,0.21186062693595886,0.0
67.99948120117188,9.478160858154297,-77.60252380371094,-0.2536768317222595,-0.17630811035633087,-0.03529477119445801,0.21186062693595886,0.0
64.75686645507812,14.581785202026367,-79.6321792602539,-0.475644052028656,-0.17630811035633087,-0.03529477119445801,0.21186062693595886,0.03531421348452568
61.10097885131836,19.526912689208984,-80.93242645263672,-0.475644052028656,-0.17630811035633087,-0.07058954238891602,0.24717073142528534,0.0
57.41330337524414,24.31354331970215,-81.97896575927734,-0.507353663444519,-0.14104649424552917,-0.07058954238891602,0.24717073142528534,0.0
53.37593460083008,29.32206916809082,-82.89865112304688,-0.28538644313812256,-0.17630811035633087,-0.07058954238891602,0.21186062693595886,0.0
48.95708084106445,34.14039993286133,-83.31092071533203,-0.3805152475833893,-0.14104649424552917,-0.10588431358337402,0.21186062693595886,0.0
44.2203254699707,39.05382537841797,-83.69148254394531,-0.7293208837509155,-0.14104649424552917,-0.14117908477783203,0.24717073142528534,0.0
39.547149658203125,43.77705764770508,-83.78662109375,-0.7927401065826416,-0.10578486323356628,-0.14117908477783203,0.2824808359146118,0.03531421348452568
34.556068420410156,48.72218322753906,-83.69148254394531,-0.6976112723350525,-0.10578486323356628,-0.14117908477783203,0.24717073142528534,0.03531421348452568
29.50140953063965,53.28691482543945,-83.18407440185547,-0.6024824380874634,-0.10578486323356628,-0.14117908477783203,0.24717073142528534,-0.03531421348452568
24.669282913208008,57.21765899658203,-82.23267364501953,-0.6976112723350525,-0.07052324712276459,-0.17647385597229004,0.24717073142528534,0.03531421348452568
19.741783142089844,61.08500289916992,-81.09098815917969,-0.475644052028656,-0.035261623561382294,-0.17647385597229004,0.24717073142528534,0.0
14.8778657913208,64.54025268554688,-79.53704071044922,-0.19025762379169464,-0.035261623561382294,-0.21176862716674805,0.21186062693595886,0.03531421348452568
9.854996681213379,67.77360534667969,-77.72937774658203,-0.09512881189584732,0.0,-0.21176862716674805,0.21186062693595886,0.0
4.704966068267822,70.84845733642578,-75.50944519042969,0.03170960396528244,0.0,-0.21176862716674805,0.21186062693595886,0.03531421348452568
-0.5404353141784668,73.76481628417969,-73.16265869140625,0.12683841586112976,0.035261623561382294,-0.24706339836120605,0.17655052244663239,0.03531421348452568
-6.008368968963623,76.33248138427734,-70.18160247802734,0.2536768317222595,0.035261623561382294,-0.21176862716674805,0.21186062693595886,0.03531421348452568
-11.25377082824707,78.42464447021484,-67.10541534423828,0.12683841586112976,0.035261623561382294,-0.21176862716674805,0.21186062693595886,0.03531421348452568
-16.308429718017578,80.13642120361328,-63.902366638183594,-0.06341920793056488,0.07052324712276459,-0.24706339836120605,0.17655052244663239,0.03531421348452568
-21.14055824279785,81.24590301513672,-60.16019058227539,-0.06341920793056488,0.07052324712276459,-0.24706339836120605,0.17655052244663239,0.03531421348452568
-26.163427352905273,82.22859191894531,-56.38630676269531,-0.5707728862762451,0.10578486323356628,-0.21176862716674805,0.17655052244663239,0.0
-51.81821060180664,-0.47549301385879517,-73.7334976196289,-204.52694702148438,0.14104649424552917,1.6235594749450684,0.17655052244663239,1.9775959253311157
-41.10487365722656,23.933147430419922,-55.97403335571289,-128.233642578125,0.42313945293426514,1.9059176445007324,0.38841113448143005,2.7545084953308105
-39.03850173950195,33.030914306640625,-34.94809341430664,-70.58557891845703,0.4936627149581909,1.9059176445007324,0.38841113448143005,2.82513689994812
-41.86783981323242,21.397186279296875,-31.364486694335938,-89.04056549072266,0.5641859769821167,2.7176973819732666,0.459031343460083,3.7433066368103027
-44.69717788696289,29.67076301574707,-21.4064998626709,-62.78501510620117,0.42313945293426514,3.4941823482513428,0.4237212538719177,4.414276599884033
-54.99724197387695,35.883872985839844,-26.892906188964844,-79.81307220458984,0.8815405368804932,4.05889892578125,0.6355818510055542,5.65027379989624
-62.53154373168945,35.97896957397461,-30.127666473388672,-97.98267364501953,0.7757557034492493,4.482436180114746,0.5296515822410583,5.826845169067383
-59.25714111328125,41.3361930847168,-19.281705856323242,-65.00468444824219,0.952063798904419,5.011857509613037,0.6355818510055542,6.709700584411621
-58.716705322265625,37.468849182128906,-6.406093120574951,-48.13517761230469,1.2341567277908325,5.505984306335449,0.8827525973320007,7.627870082855225
-64.08927154541016,34.3622932434082,-3.329900026321411,-57.14070510864258,1.3399416208267212,6.141290187835693,0.8474425077438354,8.369468688964844
-75.05693054199219,43.04796600341797,-5.803539752960205,-65.60717010498047,1.3399416208267212,6.7765960693359375,0.7415121793746948,8.899181365966797
-71.43283081054688,44.664642333984375,5.581546306610107,-36.62459182739258,1.4809881448745728,7.058954238891602,0.9533727765083313,9.640780448913574
