漫昆I回电压_A相_13,漫昆I回电压_B相_14,漫昆I回电压_C相_15,漫昆I回电压_3U0_16,漫昆I回电流_A相_45,漫昆I回电流_B相_46,漫昆I回电流_C相_47,漫昆I回电流_3I0_48
85.56636047363281,-32.161964416503906,-53.2748908996582,0.435767263174057,-0.2141290158033371,0.1134146973490715,0.10595924407243729,-0.003789396258071065
80.15299987792969,-10.35706615447998,-69.8403091430664,0.2178836315870285,-0.19896943867206573,0.051036614924669266,0.14758609235286713,-0.0018946981290355325
68.91146087646484,11.925688743591309,-81.32304382324219,-0.38907790184020996,-0.18191491067409515,-0.011341470293700695,0.19299718737602234,-0.005684094503521919
52.661006927490234,33.49165725708008,-86.98661041259766,-0.949350118637085,-0.1667553335428238,-0.05670734867453575,0.22516338527202606,-0.00947349052876234
31.909791946411133,53.530555725097656,-85.9078369140625,-0.2490098625421524,-0.1212766095995903,-0.10018298774957657,0.22705551981925964,-0.005684094503521919
9.903754234313965,69.96473693847656,-80.49321746826172,-0.5447090864181519,-0.05305851623415947,-0.147439107298851,0.20434996485710144,-0.003789396258071065
-12.08154296875,81.49567413330078,-69.24906158447266,0.7781558036804199,0.0056848409585654736,-0.1928049921989441,0.1854286640882492,-0.0018946981290355325
-33.7557258605957,86.98065948486328,-53.05706024169922,0.871534526348114,0.05305851623415947,-0.22115866839885712,0.17029163241386414,0.0018946981290355325
-53.92620086669922,85.98339080810547,-32.249149322509766,0.2490098625421524,0.09853724390268326,-0.22304891049861908,0.12298840284347534,0.0018946981290355325
-69.9381332397461,80.4256820678711,-10.435073852539062,0.6847771406173706,0.14591091871261597,-0.19847571849822998,0.05108749121427536,0.0
-81.62560272216797,68.95707702636719,11.939135551452637,-0.5758352875709534,0.18759974837303162,-0.187134250998497,-0.005676387809216976,0.00757879251614213
-87.00785064697266,52.91764831542969,33.4316520690918,-0.5447090864181519,0.21981385350227356,-0.16634155809879303,-0.06054813787341118,0.00947349052876234
-85.7115478515625,31.985363006591797,53.30601119995117,-0.2490098625421524,0.22170880436897278,-0.11908543854951859,-0.10595924407243729,0.00947349052876234
-80.29818725585938,10.211630821228027,69.75733184814453,-0.1556311696767807,0.20086437463760376,-0.05670734867453575,-0.14758609235286713,0.005684094503521919
-68.91146087646484,-12.102289199829102,81.1467056274414,0.48245659470558167,0.1857048124074936,0.0,-0.19488932192325592,0.005684094503521919
-52.546932220458984,-33.72019577026367,86.65467834472656,0.8559713959693909,0.17244017124176025,0.04725612327456474,-0.22705551981925964,0.00947349052876234
-31.77497673034668,-53.77987289428711,85.54478454589844,0.14006805419921875,0.12696145474910736,0.09640249609947205,-0.22516338527202606,0.003789396258071065
-9.675604820251465,-70.20366668701172,80.08867645263672,0.4980197250843048,0.05874335765838623,0.13798788189888,-0.20624209940433502,0.00757879251614213
12.382285118103027,-81.72421264648438,68.87564086914062,-0.5913984179496765,-0.003789894049987197,0.18524400889873505,-0.1873207986354828,0.005684094503521919
33.921653747558594,-87.14686584472656,52.714759826660156,-0.6847771406173706,-0.04547872766852379,0.20981720089912415,-0.17029163241386414,0.0018946981290355325
53.94694137573242,-86.17037200927734,31.927593231201172,-0.3423885703086853,-0.0928524062037468,0.217378169298172,-0.11920414865016937,-0.003789396258071065
69.94850158691406,-80.47762298583984,10.165380477905273,-0.6225246787071228,-0.1402260810136795,0.20036597549915314,-0.05676387995481491,-0.0018946981290355325
81.4181900024414,-68.99862670898438,-12.229575157165527,0.5135828256607056,-0.18191491067409515,0.17957326769828796,0.007568517234176397,-0.005684094503521919
86.71747589111328,-52.83454132080078,-33.72209167480469,0.5447090864181519,-0.2141290158033371,0.1625610738992691,0.05676387995481491,-0.005684094503521919
85.50413513183594,-31.80876350402832,-53.57570266723633,0.4668934941291809,-0.21602395176887512,0.11530494689941406,0.10595924407243729,-0.005684094503521919
80.01818084716797,-10.003866195678711,-70.08926391601562,0.2490098625421524,-0.1951795369386673,0.049146369099617004,0.14947821199893951,-0.003789396258071065
68.6521987915039,12.299665451049805,-81.4786376953125,-0.3735148012638092,-0.18001995980739594,-0.011341470293700695,0.18921293318271637,-0.003789396258071065
52.308414459228516,33.84485626220703,-87.00735473632812,-0.9337869882583618,-0.1667553335428238,-0.05670734867453575,0.22705551981925964,-0.003789396258071065
31.54682731628418,53.85258865356445,-85.8352279663086,-0.2490098625421524,-0.11748671531677246,-0.10585372149944305,0.22327125072479248,-0.0018946981290355325
9.530418395996094,70.21405029296875,-80.36874389648438,-0.5447090864181519,-0.05684841051697731,-0.14932934939861298,0.20434996485710144,-0.005684094503521919
-12.506730079650879,81.66188049316406,-69.0312271118164,0.7781558036804199,0.007579788099974394,-0.18902449309825897,0.18921293318271637,-0.0018946981290355325
-34.087581634521484,86.99104309082031,-52.714759826660156,0.871534526348114,0.04926862195134163,-0.22115866839885712,0.17029163241386414,0.0
-54.80768585205078,86.02494049072266,-24.791080474853516,11.516706466674805,0.23876331746578217,-0.10018298774957657,-0.4314054846763611,0.2955729067325592
-71.71147918701172,78.54541015625,-9.63636589050293,-2.7391085624694824,0.25771278142929077,-0.12664641439914703,-0.5411489605903625,0.4016759991645813
-82.16486358642578,67.575439453125,7.13651180267334,-12.248172760009766,0.39604392647743225,0.02268294058740139,-0.6433239579200745,0.22736376523971558
-86.21969604492188,54.538211822509766,35.34025573730469,6.81664514541626,0.18380986154079437,-0.20414645969867706,-0.24030041694641113,0.25957363843917847
-86.00191497802734,29.55451774597168,47.269020080566406,-16.014446258544922,0.23876331746578217,-0.147439107298851,0.3140934705734253,-0.40357068181037903
-79.91448211669922,9.692219734191895,57.33066940307617,-23.329111099243164,0.017054522410035133,-0.18524400889873505,1.0728373527526855,-0.8980869054794312
-64.9292221069336,-8.985819816589355,71.25101470947266,-5.478217124938965,-0.06442819535732269,-0.17012205719947815,1.960245966911316,-1.714701771736145
-50.38988494873047,-32.2970085144043,72.23643493652344,-19.220449447631836,-0.30129656195640564,-0.29298797249794006,2.8873894214630127,-2.271743059158325
-29.690521240234375,-52.543670654296875,72.2675552368164,-18.473419189453125,-0.4453125596046448,-0.31756114959716797,3.8656201362609863,-3.0826737880706787
-5.579287528991699,-67.79359436035156,70.72200012207031,-5.462653636932373,-0.6708112359046936,-0.37237825989723206,4.734107494354248,-3.6624515056610107
13.896367073059082,-80.0101547241211,56.89501190185547,-16.55915641784668,-0.8337766528129578,-0.38750022649765015,5.4720377922058105,-4.230860710144043
35.33203125,-85.32892608642578,46.58441162109375,-6.194120407104492,-0.9834774732589722,-0.4498783051967621,6.043460845947266,-4.575695991516113
55.09805679321289,-86.29503631591797,29.19953727722168,-3.4705748558044434,-1.0251662731170654,-0.43664658069610596,6.325388431549072,-4.831480026245117
69.59590911865234,-79.22064971923828,9.138469696044922,-0.5135828256607056,-1.08769953250885,-0.48201248049736023,6.368907451629639,-4.763270854949951
81.59449005126953,-68.77008819580078,-7.3958330154418945,10.100462913513184,-1.0990692377090454,-0.4593295454978943,6.136175155639648,-4.53969669342041
84.74710083007812,-53.4890022277832,-27.20795249938965,8.108383178710938,-1.0043219327926636,-0.4385368525981903,5.638545513153076,-4.158862113952637
83.56487274169922,-32.41128158569336,-44.893638610839844,12.12366771697998,-0.8792554140090942,-0.3799392580986023,4.919536113739014,-3.616978645324707
79.47891998291016,-11.260842323303223,-58.201988220214844,19.01812744140625,-0.7485040426254272,-0.35725629329681396,4.0037455558776855,-2.8572046756744385
65.93515014648438,11.312783241271973,-69.4357681274414,15.407485008239746,-0.5684841275215149,-0.3062196969985962,2.955505847930908,-2.050063371658325
50.27581024169922,31.985363006591797,-73.15962219238281,17.555194854736328,-0.3714096248149872,-0.21926842629909515,1.8523945808410645,-1.2163962125778198
29.94978141784668,52.75143814086914,-73.29446411132812,18.14659309387207,-0.13454124331474304,-0.1436586230993271,0.7171170115470886,-0.40357068181037903
7.145221710205078,69.1440658569336,-68.33625030517578,15.314106941223145,0.06632314622402191,-0.08506102859973907,-0.3140934705734253,0.3713608384132385
-14.165997505187988,79.8023910522461,-58.54429244995117,13.664416313171387,0.26718753576278687,-0.049146369099617004,-1.182580828666687,0.9985058903694153
-35.892032623291016,85.72367858886719,-45.15296173095703,9.19780158996582,0.4074136018753052,0.02268294058740139,-1.848610281944275,1.451338768005371
-55.170650482177734,85.12116241455078,-27.98591423034668,4.1553521156311035,0.504055917263031,0.05292686074972153,-2.255418062210083,1.7298593521118164
-70.2492446899414,79.8023910522461,-9.335553169250488,0.7937189340591431,0.5533245205879211,0.08128053694963455,-2.3897593021392822,1.7885949611663818
-82.46560668945312,69.99590301513672,9.449654579162598,-5.2292070388793945,0.5722739696502686,0.07560980319976807,-2.268662929534912,1.6483873128890991
-86.23006439208984,53.582496643066406,28.05852508544922,-8.357393264770508,0.5419548153877258,0.062378086149692535,-1.8618552684783936,1.295973539352417
-84.51895141601562,33.00341033935547,45.52638244628906,-11.065375328063965,0.4074136018753052,0.03591465577483177,-1.2317761182785034,0.8166148662567139
-79.46855163574219,11.25045394897461,59.86164474487305,-15.563116073608398,0.28424206376075745,0.003780490020290017,-0.40302354097366333,0.15157584846019745
-66.12181854248047,-11.946465492248535,69.59136199951172,-16.06113624572754,0.12506650388240814,-0.04347563534975052,0.5279040932655334,-0.5740935206413269
-49.09358215332031,-32.785255432128906,74.16578674316406,-14.784960746765137,-0.04547872766852379,-0.09829273819923401,1.5212719440460205,-1.3452357053756714
-28.705331802368164,-52.93842315673828,73.29446411132812,-15.765437126159668,-0.2690824866294861,-0.15689033269882202,2.5259926319122314,-2.065220832824707
-6.398550987243652,-69.13367462158203,68.52296447753906,-13.24421215057373,-0.45099738240242004,-0.21926842629909515,3.4550280570983887,-2.7511017322540283
14.414888381958008,-80.03092956542969,59.2911376953125,-11.750152587890625,-0.6310173273086548,-0.25896355509757996,4.245938301086426,-3.3214058876037598
35.777957916259766,-86.0768814086914,45.51601028442383,-8.76203441619873,-0.763663649559021,-0.294878214597702,4.845743179321289,-3.749607563018799
54.818058013916016,-85.77561950683594,29.189163208007812,-3.1748757362365723,-0.8546211123466492,-0.3440245985984802,5.199571132659912,-3.958024263381958
69.67887115478516,-80.16597747802734,10.403955459594727,0.1245049312710762,-0.8849402666091919,-0.36292704939842224,5.277148723602295,-3.9845499992370605
81.8330078125,-70.20366668701172,-8.796165466308594,5.571595668792725,-0.877360463142395,-0.3591465353965759,5.078474998474121,-3.7988696098327637
86.30265808105469,-53.35395431518555,-27.363544464111328,10.738550186157227,-0.8413564562797546,-0.3100001811981201,4.616795539855957,-3.4180352687835693
